"gcr1.26","Points:0","Points:1","Points:2"
0.31729,-15.2,19.4,1.3587
0.30334,-15.2,19.341,1.3587
0.289,-15.2,19.272,1.3587
0.27435,-15.2,19.193,1.3587
0.25933,-15.2,19.1,1.3587
0.24393,-15.2,18.993,1.3587
0.2282,-15.2,18.869,1.3587
0.21219,-15.2,18.725,1.3587
0.19598,-15.2,18.558,1.3587
0.17967,-15.2,18.364,1.3587
0.16338,-15.2,18.139,1.3587
0.14725,-15.2,17.879,1.3587
0.13143,-15.2,17.576,1.3587
0.11608,-15.2,17.225,1.3587
0.10136,-15.2,16.818,1.3587
0.087429,-15.2,16.346,1.3587
0.074418,-15.2,15.798,1.3587
0.062443,-15.2,15.162,1.3587
0.051583,-15.2,14.425,1.3587
0.041913,-15.2,13.57,1.3587
0.033484,-15.2,12.578,1.3587
0.026301,-15.2,11.428,1.3587
0.020483,-15.2,10.093,1.3587
0.01672,-15.2,8.9013,1.3587
0.013982,-15.2,7.8373,1.3587
0.011912,-15.2,6.8873,1.3587
0.010279,-15.2,6.039,1.3587
0.008951,-15.2,5.2817,1.3587
0.007841,-15.2,4.6055,1.3587
0.0068793,-15.2,4.0017,1.3587
0.0060424,-15.2,3.4627,1.3587
0.0053298,-15.2,2.9814,1.3587
0.0047303,-15.2,2.5516,1.3587
0.0042294,-15.2,2.168,1.3587
0.0037941,-15.2,1.8254,1.3587
0.0034224,-15.2,1.5195,1.3587
0.0031059,-15.2,1.2464,1.3587
0.002812,-15.2,1.0025,1.3587
0.002569,-15.2,0.78482,1.3587
0.0023928,-15.2,0.59043,1.3587
0.0022768,-15.2,0.41687,1.3587
0.0022445,-15.2,0.2619,1.3587
0.0023556,-15.2,0.12354,1.3587
0.0024563,-15.2,0,1.3587
0.31739,-15.2,19.4,1.6698
0.30344,-15.2,19.341,1.6698
0.2891,-15.2,19.272,1.6698
0.27444,-15.2,19.193,1.6698
0.25942,-15.2,19.1,1.6698
0.24401,-15.2,18.993,1.6698
0.22828,-15.2,18.869,1.6698
0.21227,-15.2,18.725,1.6698
0.19606,-15.2,18.558,1.6698
0.17975,-15.2,18.364,1.6698
0.16345,-15.2,18.139,1.6698
0.14732,-15.2,17.879,1.6698
0.13149,-15.2,17.576,1.6698
0.11613,-15.2,17.225,1.6698
0.1014,-15.2,16.818,1.6698
0.087454,-15.2,16.346,1.6698
0.074431,-15.2,15.798,1.6698
0.062444,-15.2,15.162,1.6698
0.051576,-15.2,14.425,1.6698
0.041901,-15.2,13.57,1.6698
0.033468,-15.2,12.578,1.6698
0.026283,-15.2,11.428,1.6698
0.020459,-15.2,10.093,1.6698
0.016698,-15.2,8.9013,1.6698
0.013962,-15.2,7.8373,1.6698
0.011894,-15.2,6.8873,1.6698
0.010264,-15.2,6.039,1.6698
0.0089382,-15.2,5.2817,1.6698
0.0078304,-15.2,4.6055,1.6698
0.0068707,-15.2,4.0017,1.6698
0.0060359,-15.2,3.4627,1.6698
0.0053253,-15.2,2.9814,1.6698
0.0047273,-15.2,2.5516,1.6698
0.0042278,-15.2,2.168,1.6698
0.0037935,-15.2,1.8254,1.6698
0.0034228,-15.2,1.5195,1.6698
0.0031074,-15.2,1.2464,1.6698
0.002815,-15.2,1.0025,1.6698
0.0025731,-15.2,0.78482,1.6698
0.0023955,-15.2,0.59043,1.6698
0.0022772,-15.2,0.41687,1.6698
0.0022397,-15.2,0.2619,1.6698
0.0023432,-15.2,0.12354,1.6698
0.0024399,-15.2,0,1.6698
0.31749,-15.2,19.4,1.929
0.30356,-15.2,19.341,1.929
0.28921,-15.2,19.272,1.929
0.27454,-15.2,19.193,1.929
0.25952,-15.2,19.1,1.929
0.24411,-15.2,18.993,1.929
0.22837,-15.2,18.869,1.929
0.21236,-15.2,18.725,1.929
0.19615,-15.2,18.558,1.929
0.17983,-15.2,18.364,1.929
0.16353,-15.2,18.139,1.929
0.14739,-15.2,17.879,1.929
0.13155,-15.2,17.576,1.929
0.11618,-15.2,17.225,1.929
0.10144,-15.2,16.818,1.929
0.087474,-15.2,16.346,1.929
0.074437,-15.2,15.798,1.929
0.062439,-15.2,15.162,1.929
0.051564,-15.2,14.425,1.929
0.041884,-15.2,13.57,1.929
0.033448,-15.2,12.578,1.929
0.026261,-15.2,11.428,1.929
0.020432,-15.2,10.093,1.929
0.016673,-15.2,8.9013,1.929
0.01394,-15.2,7.8373,1.929
0.011874,-15.2,6.8873,1.929
0.010247,-15.2,6.039,1.929
0.008924,-15.2,5.2817,1.929
0.0078184,-15.2,4.6055,1.929
0.0068612,-15.2,4.0017,1.929
0.0060287,-15.2,3.4627,1.929
0.0053203,-15.2,2.9814,1.929
0.0047241,-15.2,2.5516,1.929
0.004226,-15.2,2.168,1.929
0.0037929,-15.2,1.8254,1.929
0.0034233,-15.2,1.5195,1.929
0.0031089,-15.2,1.2464,1.929
0.0028181,-15.2,1.0025,1.929
0.0025772,-15.2,0.78482,1.929
0.0023987,-15.2,0.59043,1.929
0.0022784,-15.2,0.41687,1.929
0.002236,-15.2,0.2619,1.929
0.0023322,-15.2,0.12354,1.929
0.0024251,-15.2,0,1.929
0.31759,-15.2,19.4,2.145
0.30367,-15.2,19.341,2.145
0.28932,-15.2,19.272,2.145
0.27465,-15.2,19.193,2.145
0.25962,-15.2,19.1,2.145
0.24422,-15.2,18.993,2.145
0.22848,-15.2,18.869,2.145
0.21246,-15.2,18.725,2.145
0.19625,-15.2,18.558,2.145
0.17992,-15.2,18.364,2.145
0.16362,-15.2,18.139,2.145
0.14746,-15.2,17.879,2.145
0.13161,-15.2,17.576,2.145
0.11622,-15.2,17.225,2.145
0.10146,-15.2,16.818,2.145
0.087485,-15.2,16.346,2.145
0.074435,-15.2,15.798,2.145
0.062426,-15.2,15.162,2.145
0.051544,-15.2,14.425,2.145
0.041861,-15.2,13.57,2.145
0.033423,-15.2,12.578,2.145
0.026234,-15.2,11.428,2.145
0.020402,-15.2,10.093,2.145
0.016645,-15.2,8.9013,2.145
0.013915,-15.2,7.8373,2.145
0.011852,-15.2,6.8873,2.145
0.010228,-15.2,6.039,2.145
0.0089078,-15.2,5.2817,2.145
0.0078048,-15.2,4.6055,2.145
0.0068502,-15.2,4.0017,2.145
0.0060204,-15.2,3.4627,2.145
0.0053145,-15.2,2.9814,2.145
0.0047202,-15.2,2.5516,2.145
0.0042238,-15.2,2.168,2.145
0.003792,-15.2,1.8254,2.145
0.0034236,-15.2,1.5195,2.145
0.0031104,-15.2,1.2464,2.145
0.0028211,-15.2,1.0025,2.145
0.0025812,-15.2,0.78482,2.145
0.0024021,-15.2,0.59043,2.145
0.0022804,-15.2,0.41687,2.145
0.0022333,-15.2,0.2619,2.145
0.0023232,-15.2,0.12354,2.145
0.002413,-15.2,0,2.145
0.31768,-15.2,19.4,2.325
0.30379,-15.2,19.341,2.325
0.28943,-15.2,19.272,2.325
0.27476,-15.2,19.193,2.325
0.25973,-15.2,19.1,2.325
0.24433,-15.2,18.993,2.325
0.22858,-15.2,18.869,2.325
0.21257,-15.2,18.725,2.325
0.19634,-15.2,18.558,2.325
0.18001,-15.2,18.364,2.325
0.16369,-15.2,18.139,2.325
0.14752,-15.2,17.879,2.325
0.13165,-15.2,17.576,2.325
0.11625,-15.2,17.225,2.325
0.10148,-15.2,16.818,2.325
0.087487,-15.2,16.346,2.325
0.074424,-15.2,15.798,2.325
0.062406,-15.2,15.162,2.325
0.051517,-15.2,14.425,2.325
0.041832,-15.2,13.57,2.325
0.033392,-15.2,12.578,2.325
0.026203,-15.2,11.428,2.325
0.020369,-15.2,10.093,2.325
0.016615,-15.2,8.9013,2.325
0.013887,-15.2,7.8373,2.325
0.011827,-15.2,6.8873,2.325
0.010206,-15.2,6.039,2.325
0.0088898,-15.2,5.2817,2.325
0.0077897,-15.2,4.6055,2.325
0.0068379,-15.2,4.0017,2.325
0.0060111,-15.2,3.4627,2.325
0.0053079,-15.2,2.9814,2.325
0.004716,-15.2,2.5516,2.325
0.0042214,-15.2,2.168,2.325
0.003791,-15.2,1.8254,2.325
0.0034239,-15.2,1.5195,2.325
0.0031118,-15.2,1.2464,2.325
0.0028241,-15.2,1.0025,2.325
0.002585,-15.2,0.78482,2.325
0.0024056,-15.2,0.59043,2.325
0.0022829,-15.2,0.41687,2.325
0.0022316,-15.2,0.2619,2.325
0.0023165,-15.2,0.12354,2.325
0.0024039,-15.2,0,2.325
0.31775,-15.2,19.4,2.475
0.30389,-15.2,19.341,2.475
0.28954,-15.2,19.272,2.475
0.27487,-15.2,19.193,2.475
0.25984,-15.2,19.1,2.475
0.24443,-15.2,18.993,2.475
0.22869,-15.2,18.869,2.475
0.21266,-15.2,18.725,2.475
0.19643,-15.2,18.558,2.475
0.18009,-15.2,18.364,2.475
0.16375,-15.2,18.139,2.475
0.14757,-15.2,17.879,2.475
0.13169,-15.2,17.576,2.475
0.11627,-15.2,17.225,2.475
0.10148,-15.2,16.818,2.475
0.08748,-15.2,16.346,2.475
0.074407,-15.2,15.798,2.475
0.06238,-15.2,15.162,2.475
0.051486,-15.2,14.425,2.475
0.041799,-15.2,13.57,2.475
0.033359,-15.2,12.578,2.475
0.02617,-15.2,11.428,2.475
0.020335,-15.2,10.093,2.475
0.016583,-15.2,8.9013,2.475
0.013858,-15.2,7.8373,2.475
0.011802,-15.2,6.8873,2.475
0.010184,-15.2,6.039,2.475
0.0088708,-15.2,5.2817,2.475
0.0077735,-15.2,4.6055,2.475
0.0068247,-15.2,4.0017,2.475
0.006001,-15.2,3.4627,2.475
0.0053008,-15.2,2.9814,2.475
0.0047114,-15.2,2.5516,2.475
0.0042187,-15.2,2.168,2.475
0.0037898,-15.2,1.8254,2.475
0.0034241,-15.2,1.5195,2.475
0.0031132,-15.2,1.2464,2.475
0.0028269,-15.2,1.0025,2.475
0.0025887,-15.2,0.78482,2.475
0.0024091,-15.2,0.59043,2.475
0.0022856,-15.2,0.41687,2.475
0.0022305,-15.2,0.2619,2.475
0.0023113,-15.2,0.12354,2.475
0.002397,-15.2,0,2.475
0.44061,-15.2,19.4,-19.488
0.42578,-15.2,19.341,-19.488
0.43306,-15.2,19.341,-19.6
0.44738,-15.2,19.4,-19.6
0.41044,-15.2,19.272,-19.488
0.41823,-15.2,19.272,-19.6
0.39483,-15.2,19.193,-19.488
0.40308,-15.2,19.193,-19.6
0.37882,-15.2,19.1,-19.488
0.38747,-15.2,19.1,-19.6
0.36229,-15.2,18.993,-19.488
0.37127,-15.2,18.993,-19.6
0.34521,-15.2,18.869,-19.488
0.35445,-15.2,18.869,-19.6
0.32755,-15.2,18.725,-19.488
0.33696,-15.2,18.725,-19.6
0.30931,-15.2,18.558,-19.488
0.31883,-15.2,18.558,-19.6
0.29055,-15.2,18.364,-19.488
0.30008,-15.2,18.364,-19.6
0.27131,-15.2,18.139,-19.488
0.28078,-15.2,18.139,-19.6
0.25171,-15.2,17.879,-19.488
0.26104,-15.2,17.879,-19.6
0.23187,-15.2,17.576,-19.488
0.24098,-15.2,17.576,-19.6
0.21196,-15.2,17.225,-19.488
0.22078,-15.2,17.225,-19.6
0.19214,-15.2,16.818,-19.488
0.20061,-15.2,16.818,-19.6
0.17261,-15.2,16.346,-19.488
0.18068,-15.2,16.346,-19.6
0.15357,-15.2,15.798,-19.488
0.16119,-15.2,15.798,-19.6
0.13521,-15.2,15.162,-19.488
0.14235,-15.2,15.162,-19.6
0.11775,-15.2,14.425,-19.488
0.12436,-15.2,14.425,-19.6
0.10135,-15.2,13.57,-19.488
0.10742,-15.2,13.57,-19.6
0.086156,-15.2,12.578,-19.488
0.091659,-15.2,12.578,-19.6
0.0723,-15.2,11.428,-19.488
0.077215,-15.2,11.428,-19.6
0.0602,-15.2,10.093,-19.488
0.064519,-15.2,10.093,-19.6
0.05183,-15.2,8.9013,-19.488
0.055671,-15.2,8.9013,-19.6
0.045402,-15.2,7.8373,-19.488
0.048835,-15.2,7.8373,-19.6
0.040328,-15.2,6.8873,-19.488
0.043412,-15.2,6.8873,-19.6
0.036212,-15.2,6.039,-19.488
0.038995,-15.2,6.039,-19.6
0.032784,-15.2,5.2817,-19.488
0.035305,-15.2,5.2817,-19.6
0.029863,-15.2,4.6055,-19.488
0.032154,-15.2,4.6055,-19.6
0.027335,-15.2,4.0017,-19.488
0.029422,-15.2,4.0017,-19.6
0.02511,-15.2,3.4627,-19.488
0.027019,-15.2,3.4627,-19.6
0.02312,-15.2,2.9814,-19.488
0.02487,-15.2,2.9814,-19.6
0.021318,-15.2,2.5516,-19.488
0.022926,-15.2,2.5516,-19.6
0.019667,-15.2,2.168,-19.488
0.021152,-15.2,2.168,-19.6
0.018134,-15.2,1.8254,-19.488
0.019513,-15.2,1.8254,-19.6
0.016688,-15.2,1.5195,-19.488
0.017974,-15.2,1.5195,-19.6
0.015307,-15.2,1.2464,-19.488
0.016512,-15.2,1.2464,-19.6
0.013991,-15.2,1.0025,-19.488
0.015125,-15.2,1.0025,-19.6
0.012764,-15.2,0.78482,-19.488
0.013835,-15.2,0.78482,-19.6
0.01167,-15.2,0.59043,-19.488
0.012682,-15.2,0.59043,-19.6
0.01082,-15.2,0.41687,-19.488
0.011783,-15.2,0.41687,-19.6
0.010519,-15.2,0.2619,-19.488
0.011467,-15.2,0.2619,-19.6
0.011003,-15.2,0.12354,-19.488
0.011966,-15.2,0.12354,-19.6
0.011428,-15.2,0,-19.488
0.0124,-15.2,0,-19.6
0.42895,-15.2,19.4,-19.361
0.41332,-15.2,19.341,-19.361
0.39723,-15.2,19.272,-19.361
0.38092,-15.2,19.193,-19.361
0.3643,-15.2,19.1,-19.361
0.34724,-15.2,18.993,-19.361
0.32972,-15.2,18.869,-19.361
0.31173,-15.2,18.725,-19.361
0.29328,-15.2,18.558,-19.361
0.27443,-15.2,18.364,-19.361
0.25523,-15.2,18.139,-19.361
0.2358,-15.2,17.879,-19.361
0.21626,-15.2,17.576,-19.361
0.19675,-15.2,17.225,-19.361
0.17746,-15.2,16.818,-19.361
0.15855,-15.2,16.346,-19.361
0.14022,-15.2,15.798,-19.361
0.12266,-15.2,15.162,-19.361
0.10605,-15.2,14.425,-19.361
0.090565,-15.2,13.57,-19.361
0.076343,-15.2,12.578,-19.361
0.063504,-15.2,11.428,-19.361
0.052441,-15.2,10.093,-19.361
0.044904,-15.2,8.9013,-19.361
0.039189,-15.2,7.8373,-19.361
0.034729,-15.2,6.8873,-19.361
0.031145,-15.2,6.039,-19.361
0.028183,-15.2,5.2817,-19.361
0.025675,-15.2,4.6055,-19.361
0.023511,-15.2,4.0017,-19.361
0.021606,-15.2,3.4627,-19.361
0.019899,-15.2,2.9814,-19.361
0.018345,-15.2,2.5516,-19.361
0.016909,-15.2,2.168,-19.361
0.015559,-15.2,1.8254,-19.361
0.014267,-15.2,1.5195,-19.361
0.013019,-15.2,1.2464,-19.361
0.011825,-15.2,1.0025,-19.361
0.010731,-15.2,0.78482,-19.361
0.0097858,-15.2,0.59043,-19.361
0.0090499,-15.2,0.41687,-19.361
0.0087266,-15.2,0.2619,-19.361
0.0091162,-15.2,0.12354,-19.361
0.0095074,-15.2,0,-19.361
0.42058,-15.2,19.4,-19.218
0.40453,-15.2,19.341,-19.218
0.38804,-15.2,19.272,-19.218
0.37129,-15.2,19.193,-19.218
0.35424,-15.2,19.1,-19.218
0.3368,-15.2,18.993,-19.218
0.31892,-15.2,18.869,-19.218
0.30062,-15.2,18.725,-19.218
0.28193,-15.2,18.558,-19.218
0.26292,-15.2,18.364,-19.218
0.24365,-15.2,18.139,-19.218
0.22424,-15.2,17.879,-19.218
0.20481,-15.2,17.576,-19.218
0.18553,-15.2,17.225,-19.218
0.16654,-15.2,16.818,-19.218
0.14803,-15.2,16.346,-19.218
0.13018,-15.2,15.798,-19.218
0.11318,-15.2,15.162,-19.218
0.097204,-15.2,14.425,-19.218
0.082406,-15.2,13.57,-19.218
0.06892,-15.2,12.578,-19.218
0.056857,-15.2,11.428,-19.218
0.046581,-15.2,10.093,-19.218
0.03967,-15.2,8.9013,-19.218
0.034488,-15.2,7.8373,-19.218
0.030483,-15.2,6.8873,-19.218
0.027296,-15.2,6.039,-19.218
0.024682,-15.2,5.2817,-19.218
0.022482,-15.2,4.6055,-19.218
0.020589,-15.2,4.0017,-19.218
0.018924,-15.2,3.4627,-19.218
0.017426,-15.2,2.9814,-19.218
0.016055,-15.2,2.5516,-19.218
0.014775,-15.2,2.168,-19.218
0.013557,-15.2,1.8254,-19.218
0.012375,-15.2,1.5195,-19.218
0.011225,-15.2,1.2464,-19.218
0.010144,-15.2,1.0025,-19.218
0.0091949,-15.2,0.78482,-19.218
0.0084001,-15.2,0.59043,-19.218
0.0077766,-15.2,0.41687,-19.218
0.0074276,-15.2,0.2619,-19.218
0.0076782,-15.2,0.12354,-19.218
0.0079991,-15.2,0,-19.218
0.41332,-15.2,19.4,-19.057
0.397,-15.2,19.341,-19.057
0.38028,-15.2,19.272,-19.057
0.36325,-15.2,19.193,-19.057
0.34593,-15.2,19.1,-19.057
0.32823,-15.2,18.993,-19.057
0.31013,-15.2,18.869,-19.057
0.29165,-15.2,18.725,-19.057
0.27282,-15.2,18.558,-19.057
0.25371,-15.2,18.364,-19.057
0.23442,-15.2,18.139,-19.057
0.21506,-15.2,17.879,-19.057
0.19576,-15.2,17.576,-19.057
0.17667,-15.2,17.225,-19.057
0.15796,-15.2,16.818,-19.057
0.13979,-15.2,16.346,-19.057
0.12237,-15.2,15.798,-19.057
0.10585,-15.2,15.162,-19.057
0.090412,-15.2,14.425,-19.057
0.076197,-15.2,13.57,-19.057
0.063327,-15.2,12.578,-19.057
0.051904,-15.2,11.428,-19.057
0.042259,-15.2,10.093,-19.057
0.035834,-15.2,8.9013,-19.057
0.031059,-15.2,7.8373,-19.057
0.027397,-15.2,6.8873,-19.057
0.024502,-15.2,6.039,-19.057
0.022142,-15.2,5.2817,-19.057
0.020163,-15.2,4.6055,-19.057
0.018465,-15.2,4.0017,-19.057
0.016969,-15.2,3.4627,-19.057
0.01562,-15.2,2.9814,-19.057
0.014378,-15.2,2.5516,-19.057
0.01321,-15.2,2.168,-19.057
0.012087,-15.2,1.8254,-19.057
0.010989,-15.2,1.5195,-19.057
0.0099338,-15.2,1.2464,-19.057
0.0089765,-15.2,1.0025,-19.057
0.0081512,-15.2,0.78482,-19.057
0.0074591,-15.2,0.59043,-19.057
0.006915,-15.2,0.41687,-19.057
0.0065942,-15.2,0.2619,-19.057
0.0067373,-15.2,0.12354,-19.057
0.0069615,-15.2,0,-19.057
0.40698,-15.2,19.4,-18.874
0.39052,-15.2,19.341,-18.874
0.37368,-15.2,19.272,-18.874
0.35649,-15.2,19.193,-18.874
0.33898,-15.2,19.1,-18.874
0.32113,-15.2,18.993,-18.874
0.30288,-15.2,18.869,-18.874
0.28426,-15.2,18.725,-18.874
0.26533,-15.2,18.558,-18.874
0.24616,-15.2,18.364,-18.874
0.22686,-15.2,18.139,-18.874
0.20754,-15.2,17.879,-18.874
0.18834,-15.2,17.576,-18.874
0.16943,-15.2,17.225,-18.874
0.15095,-15.2,16.818,-18.874
0.13308,-15.2,16.346,-18.874
0.11601,-15.2,15.798,-18.874
0.099906,-15.2,15.162,-18.874
0.084926,-15.2,14.425,-18.874
0.071206,-15.2,13.57,-18.874
0.058858,-15.2,12.578,-18.874
0.047969,-15.2,11.428,-18.874
0.038846,-15.2,10.093,-18.874
0.032817,-15.2,8.9013,-18.874
0.028367,-15.2,7.8373,-18.874
0.024976,-15.2,6.8873,-18.874
0.022309,-15.2,6.039,-18.874
0.020144,-15.2,5.2817,-18.874
0.018335,-15.2,4.6055,-18.874
0.016783,-15.2,4.0017,-18.874
0.015415,-15.2,3.4627,-18.874
0.014178,-15.2,2.9814,-18.874
0.013034,-15.2,2.5516,-18.874
0.011949,-15.2,2.168,-18.874
0.010898,-15.2,1.8254,-18.874
0.0098727,-15.2,1.5195,-18.874
0.0089137,-15.2,1.2464,-18.874
0.0080631,-15.2,1.0025,-18.874
0.0073314,-15.2,0.78482,-18.874
0.0067203,-15.2,0.59043,-18.874
0.0062441,-15.2,0.41687,-18.874
0.0059597,-15.2,0.2619,-18.874
0.0060288,-15.2,0.12354,-18.874
0.0061765,-15.2,0,-18.874
0.40123,-15.2,19.4,-18.667
0.38468,-15.2,19.341,-18.667
0.36779,-15.2,19.272,-18.667
0.35051,-15.2,19.193,-18.667
0.3329,-15.2,19.1,-18.667
0.31495,-15.2,18.993,-18.667
0.29661,-15.2,18.869,-18.667
0.27791,-15.2,18.725,-18.667
0.25893,-15.2,18.558,-18.667
0.23974,-15.2,18.364,-18.667
0.22045,-15.2,18.139,-18.667
0.20119,-15.2,17.879,-18.667
0.18211,-15.2,17.576,-18.667
0.16336,-15.2,17.225,-18.667
0.14509,-15.2,16.818,-18.667
0.12749,-15.2,16.346,-18.667
0.11073,-15.2,15.798,-18.667
0.094986,-15.2,15.162,-18.667
0.080405,-15.2,14.425,-18.667
0.067114,-15.2,13.57,-18.667
0.055213,-15.2,12.578,-18.667
0.04478,-15.2,11.428,-18.667
0.036097,-15.2,10.093,-18.667
0.030394,-15.2,8.9013,-18.667
0.026208,-15.2,7.8373,-18.667
0.023035,-15.2,6.8873,-18.667
0.020549,-15.2,6.039,-18.667
0.018539,-15.2,5.2817,-18.667
0.016862,-15.2,4.6055,-18.667
0.015423,-15.2,4.0017,-18.667
0.014154,-15.2,3.4627,-18.667
0.013003,-15.2,2.9814,-18.667
0.011932,-15.2,2.5516,-18.667
0.010912,-15.2,2.168,-18.667
0.0099181,-15.2,1.8254,-18.667
0.0089639,-15.2,1.5195,-18.667
0.0080929,-15.2,1.2464,-18.667
0.0073266,-15.2,1.0025,-18.667
0.006669,-15.2,0.78482,-18.667
0.0061273,-15.2,0.59043,-18.667
0.0057058,-15.2,0.41687,-18.667
0.0054502,-15.2,0.2619,-18.667
0.0054884,-15.2,0.12354,-18.667
0.0055984,-15.2,0,-18.667
0.39593,-15.2,19.4,-18.434
0.37935,-15.2,19.341,-18.434
0.36243,-15.2,19.272,-18.434
0.34513,-15.2,19.193,-18.434
0.32747,-15.2,19.1,-18.434
0.30947,-15.2,18.993,-18.434
0.29109,-15.2,18.869,-18.434
0.27236,-15.2,18.725,-18.434
0.25336,-15.2,18.558,-18.434
0.23418,-15.2,18.364,-18.434
0.21493,-15.2,18.139,-18.434
0.19574,-15.2,17.879,-18.434
0.17677,-15.2,17.576,-18.434
0.15817,-15.2,17.225,-18.434
0.1401,-15.2,16.818,-18.434
0.12274,-15.2,16.346,-18.434
0.10627,-15.2,15.798,-18.434
0.090843,-15.2,15.162,-18.434
0.076612,-15.2,14.425,-18.434
0.063694,-15.2,13.57,-18.434
0.052182,-15.2,12.578,-18.434
0.04214,-15.2,11.428,-18.434
0.033831,-15.2,10.093,-18.434
0.028402,-15.2,8.9013,-18.434
0.024436,-15.2,7.8373,-18.434
0.021441,-15.2,6.8873,-18.434
0.019103,-15.2,6.039,-18.434
0.017215,-15.2,5.2817,-18.434
0.015643,-15.2,4.6055,-18.434
0.014294,-15.2,4.0017,-18.434
0.013102,-15.2,3.4627,-18.434
0.012018,-15.2,2.9814,-18.434
0.011005,-15.2,2.5516,-18.434
0.010035,-15.2,2.168,-18.434
0.0090923,-15.2,1.8254,-18.434
0.0082053,-15.2,1.5195,-18.434
0.0074104,-15.2,1.2464,-18.434
0.0067149,-15.2,1.0025,-18.434
0.0061231,-15.2,0.78482,-18.434
0.0056355,-15.2,0.59043,-18.434
0.0052458,-15.2,0.41687,-18.434
0.0050082,-15.2,0.2619,-18.434
0.0050414,-15.2,0.12354,-18.434
0.0051392,-15.2,0,-18.434
0.39094,-15.2,19.4,-18.17
0.37436,-15.2,19.341,-18.17
0.35745,-15.2,19.272,-18.17
0.34017,-15.2,19.193,-18.17
0.32251,-15.2,19.1,-18.17
0.30449,-15.2,18.993,-18.17
0.28611,-15.2,18.869,-18.17
0.26739,-15.2,18.725,-18.17
0.24841,-15.2,18.558,-18.17
0.22926,-15.2,18.364,-18.17
0.21007,-15.2,18.139,-18.17
0.19098,-15.2,17.879,-18.17
0.17213,-15.2,17.576,-18.17
0.15368,-15.2,17.225,-18.17
0.13581,-15.2,16.818,-18.17
0.11867,-15.2,16.346,-18.17
0.10245,-15.2,15.798,-18.17
0.087312,-15.2,15.162,-18.17
0.073392,-15.2,14.425,-18.17
0.060804,-15.2,13.57,-18.17
0.049631,-15.2,12.578,-18.17
0.039929,-15.2,11.428,-18.17
0.031942,-15.2,10.093,-18.17
0.026744,-15.2,8.9013,-18.17
0.022962,-15.2,7.8373,-18.17
0.020114,-15.2,6.8873,-18.17
0.017896,-15.2,6.039,-18.17
0.016108,-15.2,5.2817,-18.17
0.01462,-15.2,4.6055,-18.17
0.013342,-15.2,4.0017,-18.17
0.012211,-15.2,3.4627,-18.17
0.011179,-15.2,2.9814,-18.17
0.010213,-15.2,2.5516,-18.17
0.0092821,-15.2,2.168,-18.17
0.0083884,-15.2,1.8254,-18.17
0.0075648,-15.2,1.5195,-18.17
0.0068332,-15.2,1.2464,-18.17
0.0061978,-15.2,1.0025,-18.17
0.0056639,-15.2,0.78482,-18.17
0.0052137,-15.2,0.59043,-18.17
0.0048497,-15.2,0.41687,-18.17
0.0046338,-15.2,0.2619,-18.17
0.0046623,-15.2,0.12354,-18.17
0.0047504,-15.2,0,-18.17
0.38619,-15.2,19.4,-17.872
0.36963,-15.2,19.341,-17.872
0.35277,-15.2,19.272,-17.872
0.33554,-15.2,19.193,-17.872
0.31791,-15.2,19.1,-17.872
0.29991,-15.2,18.993,-17.872
0.28156,-15.2,18.869,-17.872
0.26288,-15.2,18.725,-17.872
0.24395,-15.2,18.558,-17.872
0.22486,-15.2,18.364,-17.872
0.20575,-15.2,18.139,-17.872
0.18675,-15.2,17.879,-17.872
0.16803,-15.2,17.576,-17.872
0.14974,-15.2,17.225,-17.872
0.13206,-15.2,16.818,-17.872
0.11513,-15.2,16.346,-17.872
0.099151,-15.2,15.798,-17.872
0.084273,-15.2,15.162,-17.872
0.070633,-15.2,14.425,-17.872
0.058338,-15.2,13.57,-17.872
0.047464,-15.2,12.578,-17.872
0.038058,-15.2,11.428,-17.872
0.03035,-15.2,10.093,-17.872
0.02535,-15.2,8.9013,-17.872
0.021722,-15.2,7.8373,-17.872
0.018997,-15.2,6.8873,-17.872
0.016878,-15.2,6.039,-17.872
0.015171,-15.2,5.2817,-17.872
0.01375,-15.2,4.6055,-17.872
0.012529,-15.2,4.0017,-17.872
0.011446,-15.2,3.4627,-17.872
0.010457,-15.2,2.9814,-17.872
0.0095263,-15.2,2.5516,-17.872
0.0086299,-15.2,2.168,-17.872
0.0077824,-15.2,1.8254,-17.872
0.0070153,-15.2,1.5195,-17.872
0.0063395,-15.2,1.2464,-17.872
0.0057583,-15.2,1.0025,-17.872
0.0052667,-15.2,0.78482,-17.872
0.0048457,-15.2,0.59043,-17.872
0.0045158,-15.2,0.41687,-17.872
0.0043243,-15.2,0.2619,-17.872
0.0043394,-15.2,0.12354,-17.872
0.0044106,-15.2,0,-17.872
0.38162,-15.2,19.4,-17.536
0.36511,-15.2,19.341,-17.536
0.34831,-15.2,19.272,-17.536
0.33115,-15.2,19.193,-17.536
0.31358,-15.2,19.1,-17.536
0.29564,-15.2,18.993,-17.536
0.27734,-15.2,18.869,-17.536
0.25873,-15.2,18.725,-17.536
0.23987,-15.2,18.558,-17.536
0.22086,-15.2,18.364,-17.536
0.20185,-15.2,18.139,-17.536
0.18297,-15.2,17.879,-17.536
0.16438,-15.2,17.576,-17.536
0.14625,-15.2,17.225,-17.536
0.12875,-15.2,16.818,-17.536
0.11203,-15.2,16.346,-17.536
0.096273,-15.2,15.798,-17.536
0.081636,-15.2,15.162,-17.536
0.068251,-15.2,14.425,-17.536
